ASV_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV6587,k__Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__unclassified,s__unclassified
ASV6588,k__Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__Solirubrobacteraceae,g__Solirubrobacter,s__unclassified
ASV6589,k__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__IMCC26256,f__unclassified,g__unclassified,s__unclassified
ASV6590,k__Bacteria,p__Chloroflexi,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6592,k__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__Fimbriiglobus,s__unclassified
ASV6593,k__Bacteria,p__unclassified,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6594,k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__YM_S32_TM7_50_20,g__unclassified,s__unclassified
ASV6595,k__Bacteria,p__Acidobacteriota,c__Acidobacteriae,o__PAUC26f,f__unclassified,g__unclassified,s__unclassified
ASV6597,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6598,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Mesorhizobium,s__unclassified
ASV6599,k__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__unclassified,g__unclassified,s__unclassified
ASV6600,k__Bacteria,p__Gemmatimonadota,c__S0134_terrestrial_group,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6601,k__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Microtrichales,f__Microtrichaceae,g__unclassified,s__unclassified
ASV6602,k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Frankiales,f__unclassified,g__unclassified,s__unclassified
ASV6603,k__Bacteria,p__Chloroflexi,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6604,k__Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__Gemmatimonas,s__unclassified
ASV6605,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Chitinophaga,s__unclassified
ASV6606,k__Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__unclassified,g__unclassified,s__unclassified
ASV6607,k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__A4b,g__unclassified,s__unclassified
ASV6608,k__Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__unclassified,s__unclassified
ASV6609,k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Frankiales,f__Frankiaceae,g__Jatrophihabitans,s__unclassified
ASV6610,k__Bacteria,p__Actinobacteriota,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6611,k__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Isosphaerales,f__Isosphaeraceae,g__unclassified,s__unclassified
ASV6612,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__unclassified,g__unclassified,s__unclassified
ASV6613,k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__YM_S32_TM7_50_20,g__unclassified,s__unclassified
ASV6614,k__Bacteria,p__Patescibacteria,c__Berkelbacteria,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6615,k__Bacteria,p__Dependentiae,c__Babeliae,o__Babeliales,f__Vermiphilaceae,g__unclassified,s__unclassified
ASV6616,k__Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__unclassified,s__unclassified
ASV6617,k__Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__0319-6G20,f__unclassified,g__unclassified,s__unclassified
ASV6618,k__Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__unclassified,s__unclassified
ASV6619,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__unclassified,s__unclassified
ASV6620,k__Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__Solirubrobacteraceae,g__Conexibacter,s__unclassified
ASV6621,k__Bacteria,p__NB1-j,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6622,k__Bacteria,p__Actinobacteriota,c__MB-A2-108,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6623,k__Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__0319-6G20,f__unclassified,g__unclassified,s__unclassified
ASV6624,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__unidentified_Alphaproteobacteria,f__unidentified_Alphaproteobacteria,g__unidentified_Alphaproteobacteria,s__bacterium_enrichment_culture_clone_Anammox_49
ASV6625,k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Euzebyales,f__Euzebyaceae,g__unclassified,s__unclassified
ASV6626,k__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Microtrichales,f__unclassified,g__unclassified,s__unclassified
ASV6627,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__env.OPS_17,g__unclassified,s__unclassified
ASV6628,k__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__IMCC26256,f__unclassified,g__unclassified,s__unclassified
ASV6629,k__Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__unclassified,s__unclassified
ASV6630,k__Bacteria,p__Armatimonadota,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6631,k__Bacteria,p__Actinobacteriota,c__MB-A2-108,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6632,k__Bacteria,p__Chloroflexi,c__Dehalococcoidia,o__S085,f__unclassified,g__unclassified,s__unclassified
ASV6633,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__CCD24,f__unclassified,g__unclassified,s__unclassified
ASV6634,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Crocinitomicaceae,g__Fluviicola,s__unclassified
ASV6635,k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__unclassified,s__unclassified
ASV6636,k__Bacteria,p__Chloroflexi,c__TK10,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6637,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Elsterales,f__unclassified,g__unclassified,s__unclassified
ASV6638,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,s__unclassified
ASV6639,k__Bacteria,p__Elusimicrobiota,c__Elusimicrobia,o__MVP-88,f__unclassified,g__unclassified,s__unclassified
ASV6640,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__TRA3-20,g__unclassified,s__unclassified
ASV6641,k__Bacteria,p__Firmicutes,c__Clostridia,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6642,k__Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__unclassified,s__unclassified
ASV6643,k__Bacteria,p__Acidobacteriota,c__Blastocatellia,o__Pyrinomonadales,f__Pyrinomonadaceae,g__RB41,s__unclassified
ASV6644,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella_sp_Marseille-P2931
ASV6645,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Elsterales,f__unclassified,g__unclassified,s__unclassified
ASV6646,k__Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__Solirubrobacteraceae,g__Parviterribacter,s__unclassified
ASV6647,k__Bacteria,p__Firmicutes,c__Clostridia,o__Oscillospirales,f__[Eubacterium]_coprostanoligenes_group,g__unclassified,s__unclassified
ASV6648,k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Bogoriellaceae,g__Georgenia,s__unclassified
ASV6649,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Acidiferrobacterales,f__Acidiferrobacteraceae,g__Sulfurifustis,s__unclassified
ASV6650,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__TRA3-20,g__unclassified,s__unclassified
ASV6651,k__Bacteria,p__unclassified,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6652,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Salinisphaerales,f__Solimonadaceae,g__Polycyclovorans,s__unclassified
ASV6653,k__Bacteria,p__Firmicutes,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__UCG-005,s__unclassified
ASV6654,k__Bacteria,p__Acidobacteriota,c__Blastocatellia,o__11-24,f__unclassified,g__unclassified,s__unclassified
ASV6655,k__Bacteria,p__Firmicutes,c__Clostridia,o__Christensenellales,f__Christensenellaceae,g__Christensenellaceae_R-7_group,s__unclassified
ASV6656,k__Bacteria,p__NB1-j,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6657,k__Bacteria,p__Firmicutes,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__UCG-005,s__unclassified
ASV6658,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Levilactobacillus,s__unclassified
ASV6659,k__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__unclassified,s__unclassified
ASV6660,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__unclassified
ASV6661,k__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Microtrichales,f__Ilumatobacteraceae,g__unclassified,s__unclassified
ASV6662,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Alloprevotella,s__Prevotellaceae_bacterium_Marseille-P2831
ASV6663,k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__LWQ8,g__unclassified,s__unclassified
ASV6664,k__Bacteria,p__Desulfobacterota,c__Desulfovibrionia,o__Desulfovibrionales,f__Desulfovibrionaceae,g__unclassified,s__unclassified
ASV6665,k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,g__Jiangella,s__unclassified
ASV6666,k__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Kallotenuales,f__AKIW781,g__unclassified,s__unclassified
ASV6667,k__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Pir4_lineage,s__unclassified
ASV6668,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__unclassified
ASV6669,k__Bacteria,p__unclassified,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6670,k__Bacteria,p__Desulfobacterota,c__Syntrophia,o__Syntrophales,f__Smithellaceae,g__Smithella,s__unclassified
ASV6671,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__unclassified,g__unclassified,s__unclassified
ASV6672,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Hyphomonadaceae,g__SWB02,s__unclassified
ASV6673,k__Bacteria,p__Myxococcota,c__Polyangia,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6674,k__Bacteria,p__Firmicutes,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Caproiciproducens,s__unclassified
ASV6675,k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__unclassified,s__unclassified
ASV6676,k__Bacteria,p__Bacteroidota,c__Ignavibacteria,o__Ignavibacteriales,f__PHOS-HE36,g__unclassified,s__unclassified
ASV6677,k__Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__67-14,g__unclassified,s__unclassified
ASV6678,k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__unclassified,s__unclassified
ASV6679,k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__unclassified,s__unclassified
ASV6680,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__unclassified,s__unclassified
ASV6681,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Muribaculaceae,g__unclassified,s__unclassified
ASV6682,k__Bacteria,p__Firmicutes,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Ruminococcus,s__unclassified
ASV6683,k__Bacteria,p__Firmicutes,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__unclassified,s__unclassified
ASV6684,k__Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Subgroup_10,s__unclassified
ASV6686,k__Bacteria,p__Myxococcota,c__Polyangia,o__Blfdi19,f__unclassified,g__unclassified,s__unclassified
ASV6687,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Novosphingobium,s__unclassified
ASV6688,k__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__unclassified,s__unclassified
ASV6689,k__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Pedosphaerales,f__Pedosphaeraceae,g__Ellin516,s__unclassified
ASV6690,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6691,k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__LWQ8,g__unclassified,s__unclassified
ASV6692,k__Bacteria,p__Acidobacteriota,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6693,k__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__unclassified,s__unclassified
ASV6694,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__unclassified,s__unclassified
ASV6695,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Elsterales,f__unclassified,g__unclassified,s__unclassified
ASV6696,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__unclassified
ASV6697,k__Bacteria,p__Elusimicrobiota,c__Lineage_IIa,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6698,k__Bacteria,p__Myxococcota,c__Polyangia,o__mle1-27,f__unclassified,g__unclassified,s__unclassified
ASV6699,k__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Pedosphaerales,f__Pedosphaeraceae,g__unclassified,s__unclassified
ASV6700,k__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__BIrii41,g__unclassified,s__unclassified
ASV6701,k__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Pir4_lineage,s__unclassified
ASV6702,k__Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__unclassified,s__unclassified
ASV6703,k__Bacteria,p__unclassified,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6704,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__unclassified,g__unclassified,s__unclassified
ASV6705,k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Glutamicibacter,s__unclassified
ASV6706,k__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__unidentified_Vicinamibacterales,g__unidentified_Vicinamibacterales,s__uncultivated_soil_bacterium_clone_C112
ASV6707,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__unclassified,s__unclassified
ASV6708,k__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__Vicinamibacteraceae,g__unclassified,s__unclassified
ASV6709,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Devosiaceae,g__Devosia,s__unclassified
ASV6710,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__unclassified,s__unclassified
ASV6711,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__unclassified,s__unclassified
ASV6712,k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6713,k__Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__unclassified,s__unclassified
ASV6714,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__unclassified,s__unclassified
ASV6715,k__Bacteria,p__Acidobacteriota,c__Blastocatellia,o__Blastocatellales,f__Blastocatellaceae,g__unclassified,s__unclassified
ASV6716,k__Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__unclassified,g__unclassified,s__unclassified
ASV6717,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Elsterales,f__unclassified,g__unclassified,s__unclassified
ASV6718,k__Bacteria,p__Armatimonadota,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6719,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__unclassified
ASV6720,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Pseudoflavitalea,s__Pseudobacter_ginsenosidimutans
ASV6721,k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Ardenticatenales,f__unclassified,g__unclassified,s__unclassified
ASV6722,k__Bacteria,p__Planctomycetota,c__BD7-11,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6723,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Microscillaceae,g__Hassallia,s__unclassified
ASV6724,k__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Polyangiaceae,g__Polyangium,s__unclassified
ASV6725,k__Bacteria,p__Gemmatimonadota,c__Longimicrobia,o__Longimicrobiales,f__Longimicrobiaceae,g__unclassified,s__unclassified
ASV6726,k__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__OM27_clade,s__unclassified
ASV6727,k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__Saccharimonadaceae,g__TM7a,s__unclassified
ASV6728,k__Bacteria,p__Acidobacteriota,c__Holophagae,o__Subgroup_7,f__unclassified,g__unclassified,s__unclassified
ASV6729,k__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__unclassified
ASV6730,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__unclassified,s__unclassified
ASV6731,k__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Phaselicystidaceae,g__Phaselicystis,s__Myxococcales_bacterium_UTMC_4097
ASV6732,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6733,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__unidentified_Diplorickettsiaceae,s__gamma_proteobacterium_WY1
ASV6734,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__unclassified
ASV6735,k__Bacteria,p__Chloroflexi,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6736,k__Bacteria,p__Acidobacteriota,c__Holophagae,o__Subgroup_7,f__unclassified,g__unclassified,s__unclassified
ASV6737,k__Bacteria,p__unclassified,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6738,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6740,k__Bacteria,p__Cyanobacteria,c__Sericytochromatia,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6741,k__Bacteria,p__Firmicutes,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Ruminococcus,s__Ruminococcus_bicirculans
ASV6742,k__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Microtrichales,f__unclassified,g__unclassified,s__unclassified
ASV6743,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6744,k__Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__67-14,g__unclassified,s__unclassified
ASV6745,k__Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__0319-6G20,f__unclassified,g__unclassified,s__unclassified
ASV6746,k__Bacteria,p__Patescibacteria,c__Parcubacteria,o__Candidatus_Azambacteria,f__unidentified_Candidatus_Azambacteria,g__unidentified_Candidatus_Azambacteria,s__Parcubacteria_bacterium_C7867-005
ASV6747,k__Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__unclassified,s__unclassified
ASV6748,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__PLTA13,f__unclassified,g__unclassified,s__unclassified
ASV6749,k__Bacteria,p__Verrucomicrobiota,c__Omnitrophia,o__Omnitrophales,f__Omnitrophaceae,g__Candidatus_Omnitrophus,s__unclassified
ASV6750,k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__LWQ8,g__unclassified,s__unclassified
ASV6751,k__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Opitutales,f__Opitutaceae,g__unclassified,s__unclassified
ASV6752,k__Bacteria,p__Gemmatimonadota,c__Longimicrobia,o__Longimicrobiales,f__Longimicrobiaceae,g__unclassified,s__unclassified
ASV6753,k__Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,g__Haliangium,s__unclassified
ASV6754,k__Bacteria,p__Acidobacteriota,c__Subgroup_5,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6755,k__Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__unidentified_Gemmatimonadaceae,s__Gemmatimonas_sp_WX54
ASV6756,k__Bacteria,p__Desulfobacterota,c__unidentified_Desulfobacterota,o__unidentified_Desulfobacterota,f__unidentified_Desulfobacterota,g__unidentified_Desulfobacterota,s__delta_proteobacterium_WX81
ASV6757,k__Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__unclassified,g__unclassified,s__unclassified
ASV6758,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Hymenobacteraceae,g__Hymenobacter,s__unclassified
ASV6759,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__unidentified_Rhizobiales,g__Nordella,s__bacterium_enrichment_culture_clone_Anammox_34
ASV6760,k__Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__0319-6G20,f__unclassified,g__unclassified,s__unclassified
ASV6761,k__Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__unclassified,g__unclassified,s__unclassified
ASV6762,k__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,s__unclassified
ASV6763,k__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__unclassified,s__unclassified
ASV6764,k__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__unclassified,s__unclassified
ASV6765,k__Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Subgroup_10,s__unclassified
ASV6766,k__Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Anaeromyxobacteraceae,g__Anaeromyxobacter,s__unclassified
ASV6767,k__Bacteria,p__Chloroflexi,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6768,k__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__unclassified,s__unclassified
ASV6769,k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Ardenticatenales,f__Ardenticatenaceae,g__unclassified,s__unclassified
ASV6770,k__Bacteria,p__unclassified,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6771,k__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__unclassified,s__unclassified
ASV6772,k__Bacteria,p__Chloroflexi,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6773,k__Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__unclassified,s__unclassified
ASV6774,k__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__unclassified,s__unclassified
ASV6775,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Magnetospirillaceae,g__unclassified,s__unclassified
ASV6776,k__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Kallotenuales,f__AKIW781,g__unclassified,s__unclassified
ASV6777,k__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__unclassified,s__unclassified
ASV6778,k__Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__unclassified,g__unclassified,s__unclassified
ASV6779,k__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__unclassified,s__unclassified
ASV6780,k__Bacteria,p__Actinobacteriota,c__MB-A2-108,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6781,k__Bacteria,p__Actinobacteriota,c__MB-A2-108,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6782,k__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__unclassified,s__unclassified
ASV6783,k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__unclassified,g__unclassified,s__unclassified
ASV6784,k__Bacteria,p__Planctomycetota,c__vadinHA49,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ASV6785,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Pedobacter,s__unclassified
ASV6786,k__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Microtrichales,f__Microtrichaceae,g__unclassified,s__unclassified
ASV6787,k__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__unclassified,s__unclassified
